Attr 1,Attr 2
0.649408,0.56814
0.552833,0.533293
0.521262,0.591169
0.631107,0.554968
0.569387,0.531644
0.683339,0.60167
0.657914,0.691665
0.689896,0.587531
0.662434,0.603553
0.507817,0.520513
0.593286,0.683542
0.695045,0.594688
0.695259,0.606664
0.557394,0.531757
0.649975,0.735064
0.693316,0.601913
0.555445,0.521238
0.581793,0.660401
0.679284,0.593666
0.682025,0.598665
0.678069,0.61043
0.473876,0.509125
0.580853,0.667991
0.691157,0.60475
0.554476,0.513578
0.592131,0.684952
0.686971,0.594986
0.559989,0.540495
0.679858,0.609894
0.633617,0.687553
0.543242,0.549858
0.596884,0.57539
0.704567,0.616082
0.545295,0.54542
0.48089,0.610685
0.548352,0.518476
0.669754,0.713697
0.580067,0.536226
0.558007,0.523976
0.663958,0.663196
0.487275,0.523636
0.626399,0.572734
0.695917,0.608332
0.473987,0.532682
0.553673,0.530556
0.411235,0.520187
0.539736,0.532955
0.377192,0.57362
0.69109,0.592009
0.531501,0.518412
0.711312,0.600809
0.685852,0.693222
0.54332,0.53889
0.689577,0.608417
0.710307,0.614518
0.459587,0.501769
0.448693,0.556257
0.697276,0.598288
0.703008,0.607475
0.536535,0.550058
0.464858,0.51254
0.912571,1
0.855297,0.999094
0.835643,1
0.830213,1
0.785881,0.663655
0.476881,0.507897
0.474299,0.559769
0.646397,0.700755
0.495729,0.551163
0.444461,0.543285
0.294846,0.651383
0.725891,0.700623
0.479009,0.543521
0.699051,0.605719
0.850839,1
0.753169,0.690523
0.532491,0.51784
0.713658,0.586603
0.678042,0.555895
0.692327,0.589031
0.631437,0.631225
0.678785,0.563817
0.566889,0.536065
0.68206,0.571439
0.449077,0.527825
0.675055,0.592596
0.599312,0.553502
0.68343,0.595143
0.481983,0.544449
0.615821,0.552313
0.67041,0.588779
0.490956,0.524923
0.451099,0.496065
0.596402,0.664188
0.690284,0.602379
0.673965,0.605669
0.54085,0.528737
0.595989,0.721825
0.680461,0.593669
0.659004,0.602989
0.680326,0.620902
0.500097,0.527179
0.698007,0.59114
0.556371,0.523735
0.584135,0.64083
0.661357,0.569539
0.662683,0.585191
0.543272,0.536409
0.649037,0.711329
0.689044,0.609844
0.709779,0.616912
0.70824,0.588783
0.49863,0.523834
0.70466,0.598161
0.689197,0.589958
0.560632,0.561536
0.64984,0.702507
0.911522,1
0.702837,0.599279
0.93683,1
0.499878,0.546887
0.700624,0.608999
0.713099,0.771753
0.895119,1
0.711106,0.618059
0.588573,0.571017
0.69819,0.606891
0.484318,0.519435
0.682827,0.566795
0.522404,0.531843
0.68783,0.590682
0.5389,0.53233
0.517335,0.604275
0.89811,0.944426
0.682034,0.583693
0.827947,1
0.681328,0.584647
0.54409,0.532444
0.857736,1
0.688346,0.584789
0.677019,0.580129
0.693194,0.58031
0.489695,0.5505
0.462378,0.531584
0.702964,0.587502
0.674197,0.573708
0.484114,0.526495
0.465587,0.536161
0.619459,0.690423
0.681688,0.585412
0.554433,0.545876
0.676265,0.590103
0.484559,0.53106
0.4541,0.544503
0.569628,0.618861
0.690029,0.607858
0.699381,0.593676
0.492205,0.519479
0.430291,0.53542
0.688984,0.603464
0.688646,0.594841
0.491933,0.520576
0.429352,0.493548
0.62638,0.664561
0.711968,0.605018
0.689865,0.592441
0.551484,0.529029
0.633306,0.696326
0.693214,0.598043
0.543649,0.516422
0.696227,0.594639
0.650986,0.708608
0.547328,0.533126
0.691785,0.580789
0.500132,0.540751
0.376711,0.717935
0.47062,0.562411
0.456695,0.620003
0.505004,0.559368
0.492115,0.563094
0.492745,0.540015
0.446523,0.622205
0.474132,0.547672
0.448757,0.63947
0.44072,0.630613
0.428182,0.667491
0.484027,0.545443
0.44347,0.589736
0.486107,0.545791
0.392468,0.543156
0.498857,0.582147
0.419457,0.631037
0.400671,0.703215
0.515705,0.561921
0.446475,0.605656
0.511803,0.55598
0.491582,0.569323
0.489676,0.540806
0.452376,0.531124
0.472094,0.544039
0.451763,0.662732
0.377542,0.649207
0.4937,0.548625
0.468871,0.568897
0.465681,0.54057
0.463369,0.621439
0.494935,0.551027
0.492771,0.555575
1,0.975968
0.805464,1
0.688496,1
0.627053,0.799482
0.792927,0.947631
0.513165,0.54613
0.442954,0.640011
0.647305,0.654988
0.496755,0.582364
0.426507,0.59463
1,0.99059
0.605144,0.564898
0.703093,0.873757
0.971449,0.994661
0.732929,0.603913
0.850523,1
0.903025,1
0.619342,0.571787
0.615314,0.591306
0.585513,0.859597
0.549078,0.55684
0.707026,0.73429
0.502716,0.493554
0.672625,0.717738
0.672306,1
0.580428,0.960397
0.679626,1
0.417064,0.896359
0.539372,0.500028
0.84232,1
0.769676,1
0.487663,0.487436
1,0.929943
0.869162,1
0.66591,1
0.800956,1
0.50196,0.509715
0.538653,0.520829
0.632167,0.694239
0.807283,1
0.517377,0.510183
0.533003,0.520115
0.549501,0.530663
0.886555,1
0.745014,0.93721
0.541,0.523883
0.640662,0.595779
0.47891,0.566749
0.805482,0.878395
0.482759,0.573841
0.837948,0.872732
0.764368,0.754448
0.734146,1
0.620101,1
0.903215,1
0.675397,0.562654
0.496988,0.599934
0.464018,0.54581
0.698757,0.667111
0.597268,0.834292
0.953085,1
0.716013,0.629078
0.467098,0.584573
0.397539,0.645005
0.46977,0.623737
0.679237,0.640948
0.464511,0.538438
0.394218,0.60192
0.412823,0.703767
0.431198,0.581017
0.363924,0.644476
0.86412,0.872742
1,0.909085
0.64206,0.578096
0.499637,0.557619
0.346917,0.616603
0.493174,0.544815
0.435348,0.610035
0.475915,0.739124
0.61745,0.532879
0.531584,0.527409
0.523955,0.781045
0.501697,0.562891
1,0.869434
0.814519,0.879557
0.616807,0.5705
0.468441,0.544825
0.487508,0.607583
0.405521,0.723904
0.687463,0.57511
0.505573,0.553134
0.538732,0.604367
0.516488,0.641006
0.993396,0.904397
0.682081,0.585662
0.478023,0.545987
0.472786,0.547746
0.442611,0.583296
0.493289,0.589085
0.414102,0.622558
0.81116,1
0.952435,0.974559
0.676842,0.914207
0.413484,0.638561
0.501563,0.535454
0.447226,0.588624
0.466894,0.548259
0.390827,0.622486
0.420438,0.784544
0.374117,0.78208
0.43688,0.817852
0.491523,0.522716
0.449332,0.571923
0.472084,0.520633
0.419443,0.63069
0.663542,0.695738
0.867221,1
0.777617,0.863208
0.468507,0.534254
0.467329,0.576644
0.512602,0.534234
0.415251,0.589478
0.436102,0.585651
0.397403,0.566382
0.938888,1
0.479566,0.502025
0.486995,0.526416
0.475482,0.539841
0.410728,0.618431
0.855259,0.995992
0.494913,0.521102
0.487821,0.542352
0.463851,0.531034
0.526608,0.533538
0.452081,0.601928
0.434725,0.686692
0.488227,0.525874
0.443461,0.529938
0.381252,0.672606
0.887115,0.773303
0.515417,0.555861
0.426721,0.556454
0.436688,0.581526
0.411088,0.578677
0.437934,0.567242
0.448516,0.576587
0.428755,0.566371
0.417717,0.535281
0.429719,0.560673
0.899784,1
0.725735,0.616598
0.507569,0.544527
0.470917,0.543721
0.45447,0.585007
0.419106,0.550116
0.455623,0.690371
0.498194,0.538833
0.514743,0.515412
0.457609,0.583431
0.414641,0.539479
0.431979,0.530901
0.419233,0.569216
0.405232,0.58342
0.418404,0.553623
0.431966,0.553058
0.449926,0.69142
0.494513,0.575324
0.394264,0.517187
0.431295,0.533472
0.887374,0.823939
0.514815,0.522634
0.41519,0.542172
0.453429,0.530624
0.441511,0.562108
0.458365,0.562951
0.882374,1
1,0.839404
0.917497,0.959064
0.846364,0.736818
0.498485,0.516126
0.464139,0.589424
0.5155,0.542303
0.462469,0.563993
0.4025,0.587583
0.419161,0.539742
0.47114,0.512801
0.46092,0.558586
0.45332,0.574935
0.708052,0.622456
0.486113,0.518441
0.484934,0.652504
0.361718,0.656375
0.870644,1
0.716131,0.728242
0.475725,0.520011
0.458451,0.536449
0.475565,0.511281
0.623792,0.671331
0.469723,0.530007
0.863347,1
0.501374,0.510774
0.512839,0.540694
0.315603,0.669571
0.501556,0.532064
0.498246,0.533002
0.489059,0.536072
0.998243,0.991672
0.525586,0.532446
0.477189,0.542431
0.47553,0.538449
0.476143,0.53922
0.443437,0.508842
0.527979,0.574087
0.455507,0.540349
0.494983,0.519382
0.457122,0.534205
0.493026,0.521056
0.465357,0.540026
0.447383,0.499999
0.436054,0.526287
0.446956,0.529141
0.437432,0.54128
0.354337,0.669957
0.519948,0.548806
0.42875,0.51197
0.42361,0.527171
0.415297,0.510712
0.439199,0.513831
0.474704,0.544498
0.438323,0.529556
0.484373,0.526956
0.44874,0.525828
0.428947,0.540085
0.338876,0.707498
0.631061,0.829708
0.514595,0.522287
0.909391,1
0.527084,0.558119
0.655191,1
0.476437,0.530805
0.448255,0.520083
0.420408,0.563797
0.476695,0.537373
0.45066,0.535353
0.514152,0.517614
0.451133,0.52708
0.436204,0.540704
0.445656,0.508093
0.693649,0.644994
0.471897,0.535019
0.457873,0.528237
0.763628,0.797745
0.487056,0.527168
0.438974,0.522653
0.496886,0.514526
0.455783,0.526699
0.77578,0.904363
0.505253,0.545493
0.452327,0.549176
0.448809,0.533574
0.496622,0.531513
0.443193,0.508995
0.45014,0.546576
0.487126,0.514531
1,0.873697
0.505018,0.52699
0.505417,0.531805
0.519959,0.529331
0.490781,0.51405
0.433964,0.493034
0.360773,0.719147
0.62901,0.665679
0.493463,0.547932
0.502832,0.556697
0.499075,0.534327
0.500294,0.517692
0.483769,0.533651
0.314003,0.688905
0.512513,0.541861
0.487445,0.514198
0.84959,1
0.531557,0.533265
0.490571,0.537524
0.456231,0.525087
0.558083,0.536887
0.585519,0.544247
0.497015,0.551886
1,0.784279
0.597131,0.915336
0.515261,0.574646
0.566161,0.570971
0.439845,0.732774
0.581756,0.546929
0.455879,0.55848
0.606834,1
0.772174,0.826444
0.648184,0.724695
0.493963,0.53078
0.817342,0.770683
0.66445,0.637057
0.481777,0.554594
0.900279,0.74667
0.846386,0.881697
0.692262,0.787113
0.772642,0.828871
0.639307,1
0.497173,0.548535
1,0.790488
0.504257,0.56064
0.496298,0.552987
1,0.95568
0.631409,0.789226
0.638203,0.596569
0.471106,0.53878
0.47372,0.566555
0.40303,0.650427
0.501823,0.552043
0.503258,0.556829
1,0.840982
0.49328,0.546937
0.458656,0.589708
0.388984,0.717522
0.503827,0.556004
0.452939,0.594538
0.400928,0.690103
0.499133,0.522195
1,0.930788
0.47306,0.537928
0.823887,0.940055
0.696862,0.794128
0.640597,0.591231
0.506735,0.568614
0.504652,0.49145
0.708597,0.587972
0.74357,0.598212
0.522912,0.509749
0.711874,0.576448
0.691086,0.539323
0.721065,0.605385
0.598921,0.690492
0.516043,0.517714
0.718761,0.576698
0.711878,0.587156
0.535953,0.49887
0.697652,0.586589
0.540489,0.523279
0.719633,0.605621
0.720984,0.565287
0.751728,0.57985
0.755385,0.671923
0.722088,0.625964
0.710411,0.607861
0.834266,0.643046
0.512018,0.511635
0.57047,0.610066
1,0.896883
0.522475,0.552012
0.496665,0.517604
0.681939,0.575407
0.477564,0.540807
0.755601,0.620998
0.494565,0.524391
0.460869,0.662865
0.388017,0.725585
0.755808,0.680317
0.752212,0.611724
0.508156,0.571122
0.452667,0.551996
0.51524,0.509007
0.44566,0.573749
0.950013,0.990607
0.699436,0.67933
0.465641,0.531678
0.548193,0.537983
0.461395,0.608745
0.744343,0.692808
0.764077,0.618461
0.73311,0.615227
0.529783,0.537252
0.732977,0.606172
0.72443,0.562604
0.717402,0.603254
0.564473,0.522109
0.703448,0.574165
0.732298,0.608076
0.493616,0.5175
0.614249,0.67273
0.743996,0.596717
0.557862,0.522358
0.481086,0.504607
0.731234,0.625978
0.721721,0.631219
0.720249,0.593119
0.565645,0.537911
0.504125,0.528916
0.423337,0.676829
0.727779,0.590971
0.737552,0.694296
0.731623,0.643254
0.485839,0.502634
0.480851,0.52184
0.720452,0.670119
0.743981,0.657728
0.745854,0.615419
0.505935,0.534921
0.527785,0.516739
0.75301,0.627215
0.703091,0.58906
0.572396,0.525918
0.714854,0.573572
0.737941,0.579974
0.511181,0.526907
0.515944,0.500064
0.74592,0.570813
0.747379,0.578814
0.534447,0.518588
0.727674,0.599844
0.74932,0.574191
0.551508,0.526119
0.500282,0.496924
0.738343,0.655248
0.734516,0.595277
0.480992,0.524687
0.757249,0.60017
0.753093,0.583337
0.689121,0.689184
0.722533,0.582798
0.746929,0.663647
0.477855,0.5123
0.721877,0.650041
0.739123,0.650338
0.758399,0.596974
0.502997,0.51428
0.706714,0.634134
0.760268,0.609978
0.758912,0.593722
0.485182,0.533833
0.725667,0.580786
0.755377,0.608099
0.505236,0.512254
0.743467,0.588987
0.735059,0.550549
0.492919,0.524602
0.718126,0.575418
0.717355,0.578783
0.720293,0.601466
0.579336,0.630714
0.724165,0.583657
0.71242,0.581139
0.721291,0.600282
0.731659,0.629682
0.499992,0.508968
0.69764,0.575939
0.734073,0.587305
0.529075,0.513196
0.71569,0.592452
0.72107,0.592722
0.499636,0.528332
0.71544,0.671252
0.717741,0.657595
0.702562,0.618556
0.529593,0.514717
0.519795,0.519159
0.629137,0.679052
0.837354,0.941358
0.695201,0.744945
0.832717,0.69353
0.727596,0.690874
0.519287,0.527042
0.723811,0.634559
0.720216,0.593005
0.70702,0.592996
0.506763,0.521636
0.723445,0.598779
0.741824,0.554844
0.727831,0.597723
0.522956,0.521568
0.751066,0.577931
0.733847,0.601324
0.521523,0.526855
0.575235,0.529638
0.611225,0.671337
0.733056,0.590245
0.734984,0.596942
0.493052,0.510773
0.422835,0.537782
0.39796,0.627861
0.727047,0.60479
0.738098,0.58135
0.541978,0.518634
0.416923,0.555604
0.72785,0.609813
0.544548,0.549058
0.507869,0.508131
0.494175,0.569
0.439238,0.617932
0.493468,0.512671
0.477319,0.537779
0.429782,0.552817
0.382384,0.640318
0.698177,0.642132
0.566416,0.536107
0.461349,0.526647
0.446657,0.551951
0.427919,0.558005
0.461056,0.535922
0.680874,0.621867
0.741187,0.606407
0.72437,0.602947
0.502009,0.521862
0.42313,0.531417
0.733418,0.607476
0.764322,0.606325
0.752423,0.59212
0.516597,0.514107
0.494256,0.501702
0.757263,0.601045
0.716085,0.604909
0.494173,0.503114
0.603523,0.535928
0.737953,0.605185
0.732906,0.587973
0.709634,0.647521
0.748529,0.606318
0.543915,0.511229
0.727473,0.605104
0.733897,0.604346
0.597093,0.643644
0.522313,0.533203
0.738882,0.674677
0.711053,0.676709
0.689349,0.674613
0.96043,1
0.979403,0.823677
0.500707,0.532591
0.898016,1
0.767451,0.743554
0.533176,0.544446
0.680329,0.624389
0.715102,0.610987
0.741708,0.620746
0.509272,0.545192
0.738248,0.618366
0.749656,0.617656
0.519203,0.51559
0.72077,0.631724
0.739263,0.608115
0.497499,0.535774
0.722398,0.615177
0.590277,0.639677
0.557294,0.51182
0.719236,0.607031
0.747192,0.721053
0.538149,0.51611
0.717394,0.606408
0.724322,0.606311
0.500757,0.496928
0.732713,0.60985
0.731553,0.601705
0.530996,0.532672
0.693988,0.683127
0.697005,0.654669
0.688572,0.650445
0.593083,0.613199
0.518682,0.505656
0.470608,1
0.681984,1
0.617081,0.623666
0.491591,0.499217
0.647543,0.653705
0.580576,0.558885
0.741613,0.593904
0.739612,0.588865
0.522802,0.503599
0.72587,0.585452
0.775127,0.598179
0.772156,0.581542
0.513329,0.493452
0.485651,0.536624
0.590635,0.642641
0.735679,0.579084
0.522489,0.515273
0.475886,0.495809
0.720509,0.581684
0.72113,0.612485
0.576872,0.513879
0.72841,0.631031
0.732635,0.59287
0.751203,0.59042
0.573333,0.528225
0.731914,0.692191
0.738258,0.673882
0.520029,0.521818
0.516142,0.496977
0.676777,0.6543
0.978392,1
0.73795,0.600853
0.731728,0.613299
0.759104,0.605482
0.513853,0.527669
0.690658,0.611783
0.747911,0.614337
0.751127,0.593932
0.497245,0.497989
0.507964,0.512409
0.421373,0.617079
0.727364,0.609106
0.764454,0.603653
0.496326,0.520222
0.495885,0.456601
0.739591,0.574328
1,0.893537
0.76502,0.630322
0.507507,0.532973
0.493453,0.478194
0.503273,0.519477
0.760516,0.61689
0.761928,0.605194
0.730861,0.653579
0.743327,0.573242
0.492784,0.570707
0.716478,0.604693
0.745695,0.603558
0.533614,0.52043
0.722529,0.597044
0.712561,0.639416
0.740231,0.682887
0.5093,0.550326
0.659824,0.628824
0.689169,0.662776
0.722638,0.583787
0.498992,0.530969
0.685727,0.629903
0.728863,0.592868
0.700235,0.605179
0.48039,0.563323
0.713517,0.594976
0.718093,0.60726
0.73613,0.599815
0.746392,0.615345
0.50471,0.533738
0.731374,0.593852
0.743393,0.586115
0.503162,0.539514
0.753063,0.599597
0.617398,0.68577
0.523941,0.530006
0.738736,0.623615
0.732581,0.598664
0.527131,0.532676
0.816328,0.689674
0.700554,0.595715
0.710389,0.583788
0.72134,0.586376
0.530533,0.516367
0.702176,0.683831
0.729179,0.640255
0.726435,0.71726
0.73819,0.646504
0.543972,0.513097
0.50692,0.4923
0.8228,0.730758
0.676841,0.647336
0.692693,0.866918
0.484016,0.549318
1,0.760257
0.640126,0.560063
0.467076,0.544059
0.568191,0.572827
0.50474,0.776071
0.669448,0.67884
0.473455,0.544275
0.393684,0.60419
0.716143,0.585152
0.532059,0.592775
0.367915,0.591357
0.523269,0.596246
0.523904,0.581106
0.708923,0.581111
0.656262,0.627321
0.512765,0.542022
0.358536,0.594795
0.70653,0.586346
0.514383,0.582347
0.425645,0.544449
0.394978,0.590525
0.725079,0.572545
0.71369,0.611616
0.534602,0.535331
0.378729,0.583626
0.397632,0.556607
0.563557,0.567528
0.537009,0.53
0.379331,0.589769
0.684608,0.641748
1,0.814545
0.723489,0.590485
0.526324,0.549255
0.569288,0.574957
0.685179,0.730324
0.53326,0.532143
0.695072,0.598913
0.667049,0.59091
0.544797,0.558232
0.86995,1
0.683821,0.587946
0.541091,0.536764
0.475511,0.565965
0.996345,1
0.673235,0.573835
0.550182,0.525435
0.699647,0.5988
0.604569,0.636199
1,0.79213
0.544128,0.513746
0.546715,0.627335
0.508222,0.639364
0.676838,0.628618
0.865211,0.861332
0.561365,0.549204
0.620362,0.556417
0.861646,0.908682
0.683862,0.570632
0.613755,0.566237
0.502249,0.492486
0.674148,0.57666
0.689514,0.580952
0.527775,0.519396
0.80208,0.942085
0.708061,0.652213
0.827751,1
0.873056,1
0.928583,1
0.828875,0.7581
0.812217,1
0.469226,0.50485
0.496689,0.543886
0.79491,0.643018
0.976693,1
0.718234,0.607022
0.48198,0.533748
0.458254,0.524147
0.565371,1
0.723968,1
0.482823,0.540851
0.492854,0.505263
0.713224,0.70986
0.476621,0.529464
0.485988,0.535167
0.47065,0.506827
0.519602,0.5537
1,0.607831
0.640232,0.708958
0.667124,1
0.795124,1
0.494129,0.532195
0.651253,0.70926
0.520366,0.545914
0.723924,0.758134
0.724232,0.573264
0.535409,0.545056
0.657054,0.698193
0.63447,0.635449
0.612309,0.669473
0.545988,0.656472
0.646176,0.685899
0.684121,0.642211
0.585302,0.658936
0.577749,0.595785
0.590752,0.650147
0.598091,0.646321
0.616988,0.669755
0.573979,0.678374
0.623466,0.668412
0.51819,0.684363
0.655069,0.695931
0.876579,1
0.693506,1
0.706687,1
1,0.823198
0.668476,1
0.661739,0.943302
0.630837,0.982652
0.67125,0.979618
0.662006,1
0.664585,0.950932
0.668038,0.950721
0.665541,0.969149
0.714953,0.97501
0.693804,0.984657
0.806749,0.852608
0.715157,1
0.625438,0.888307
0.68481,1
0.604289,0.855658
0.570765,0.921738
0.573424,0.866319
0.73121,0.977065
0.778643,0.897112
0.791302,0.88656
0.690059,0.88433
0.881966,0.90286
0.743231,0.902259
0.695404,0.911814
0.642038,0.799542
0.675046,0.933276
0.659594,0.847159
0.58377,0.888075
0.768938,0.950738
0.65548,0.836862
0.592953,0.850211
0.643944,0.842317
0.677757,0.949085
0.651434,0.830457
0.665217,0.894444
0.627669,0.810644
0.626616,0.80969
0.617378,0.844462
0.586824,0.896408
0.657163,0.867326
0.683904,0.973582
0.646819,0.847759
0.725428,0.928863
1,0.953424
0.661407,0.832171
0.704527,0.82922
0.522178,0.62805
0.474831,0.619334
0.47198,0.575194
0.483976,0.601146
0.478051,0.658533
0.487985,0.657106
0.504088,0.655902
0.412819,0.374932
0.487593,0.60275
0.542,0.641079
0.481077,0.397053
0.525409,0.66292
0.490656,0.604309
0.586716,0.531737
0.455136,0.529937
0.460811,0.648509
0.52152,0.648574
0.516196,0.66327
0.486942,0.6381
0.526938,0.673799
0.521563,0.675536
0.498194,0.654658
0.479737,0.635793
0.503693,0.637917
0.498297,0.628088
0.539952,0.706929
0.482055,0.625477
0.478027,0.654709
0.517251,0.686683
0.53784,0.66427
0.468673,0.681348
0.533506,0.711044
0.533603,0.674028
0.50391,0.724495
0.563422,0.723266
0.559588,0.686445
0.520023,0.693143
0.499925,0.71044
0.552513,0.739904
0.528813,0.699454
0.517079,0.708965
0.510028,0.744483
0.518775,0.690578
0.50705,0.710939
0.522419,0.69057
0.515629,0.677315
0.489684,0.691449
0.486397,0.689176
0.493412,0.668463
0.47952,0.711709
0.477673,0.731663
0.485558,0.67361
0.555445,0.716835
0.389514,0.374322
0.475125,0.645822
0.47695,0.66928
0.384003,0.372841
0.462441,0.728901
0.455552,0.671222
0.426803,0.414074
0.457685,0.617308
0.450504,0.677244
0.398571,0.548128
0.423163,0.705326
0.481854,0.701497
0.498105,0.736987
0.497106,0.675757
0.270508,0.331827
0.448282,0.659837
0.409023,0.646204
0.474285,0.647861
0.559152,0.745473
0.566536,0.911605
0.618441,0.669739
0.602158,0.892381
0.603275,0.933434
0.597211,0.798192
0.507735,0.724913
0.542397,0.890379
0.534591,0.75939
0.531894,0.652896
0.526384,0.77502
0.483634,0.490503
0.445741,0.580875
0.467476,0.720881
0.533486,0.764525
0.545945,0.8602
0.510313,0.752687
0.496996,0.764522
0.586424,0.872683
0.535464,0.778797
0.594479,0.557477
0.514259,0.766559
0.510099,0.843875
0.504019,0.829952
0.53264,0.751058
0.594992,0.597357
0.566178,0.793361
0.473802,0.57076
0.529171,0.81006
0.584332,0.937541
0.628573,0.59019
0.579693,0.900647
0.590169,0.847392
0.611835,0.712455
0.57122,0.84675
0.581472,0.569337
0.555247,0.801314
0.610656,0.911249
0.558731,0.991401
0.56231,0.893196
0.565968,0.798666
0.570367,0.850076
0.642603,0.68517
0.570125,0.840422
0.540754,0.84503
0.54622,0.861118
0.599347,0.807975
0.536417,0.806026
0.512757,0.763711
0.575053,0.848521
0.568419,0.822603
0.658805,0.741862
0.59239,0.862734
0.57814,0.864132
0.576307,0.792076
0.598265,0.797188
0.555706,0.759042
0.574322,0.777789
0.560737,0.820513
0.573003,0.750149
0.562295,0.8368
0.555026,0.814676
0.578357,0.791445
0.55654,0.741748
0.575845,0.779298
0.548393,0.795356
0.605676,0.549242
0.58541,0.788029
0.537294,0.643973
0.503658,0.782366
0.56563,0.775074
0.626843,0.567949
0.597097,0.533651
0.540697,0.808075
0.576672,0.724069
0.590157,0.608889
0.521231,0.73503
0.593928,0.541863
0.500193,0.766926
0.589373,0.852247
0.608149,0.671025
0.508311,0.602644
0.547148,0.843709
0.570132,0.754967
0.51959,0.858067
0.547861,0.556352
0.576788,0.816751
0.576394,0.864362
0.485493,0.658399
0.532751,0.819377
0.569511,0.827174
0.523372,0.8367
0.52443,0.744611
0.513602,0.524995
0.50913,0.811557
0.494426,0.569603
0.543099,0.859503
0.56255,0.745362
0.594571,0.543917
0.594492,0.902608
0.561202,0.480777
0.54446,0.816384
0.574393,0.77392
0.563558,0.832611
0.517853,0.8213
0.575734,0.851842
0.542245,0.804032
0.511833,0.767219
0.498375,0.76103
0.550011,0.841116
0.484235,0.692616
0.475023,0.760276
0.505191,0.842367
0.482845,0.789883
0.51139,0.62834
0.501864,0.728157
0.491431,0.730514
0.467329,0.704271
0.452019,0.679094
0.449412,0.703844
0.464875,0.80811
0.406461,0.411576
0.494093,0.780529
0.395796,0.401186
0.460233,0.67098
0.493383,0.779532
0.447836,0.661008
0.410145,0.435501
0.380838,0.64288
0.415084,0.679396
0.375523,0.09712
0.437538,0.653617
0.367765,0.357778
0.391073,0.652333
0.652157,0.809149
0.618891,0.791696
0.635502,0.777281
0.676757,0.789845
0.647537,0.917882
0.684214,0.931592
0.694897,0.90727
0.609647,1
0.715765,0.844478
0.7804,1
0.734056,1
0.858025,0.98552
0.67397,0.933139
0.711145,0.93847
0.71065,0.935634
0.71154,0.887792
0.802416,1
0.690623,0.804586
0.714362,0.864007
1,0.964157
0.752965,1
1,0.820533
0.746473,0.983363
0.693706,0.905497
0.688248,0.899357
0.744541,0.930387
0.990169,0.969646
0.764545,1
0.780243,1
0.731659,1
0.68892,0.864812
0.72571,0.921443
0.723455,0.910375
1,0.79092
0.830423,1
0.783099,1
0.753857,0.772754
0.731663,0.969946
0.701743,0.969621
0.713034,0.943047
0.722959,0.929873
0.703581,0.92278
0.69595,0.902754
0.711205,0.908343
0.747962,0.918094
1,0.936869
0.752226,1
0.704371,0.903908
0.729784,0.936676
0.724502,0.916027
0.936016,1
0.865647,1
0.773117,0.966451
0.649029,0.904241
0.687714,0.945956
0.700833,0.91026
1,0.947564
0.764484,1
0.79957,1
0.656372,0.743873
0.629605,0.642374
0.641965,0.744354
0.951483,1
0.796958,1
0.724927,0.833714
0.699757,1
1,0.974254
0.979932,0.873276
0.894417,0.801203
0.853604,0.683926
0.848512,0.687298
0.627698,0.724149
0.630996,0.75649
0.647387,0.727276
0.818731,0.843139
0.731098,0.820496
1,0.778696
0.742302,0.592971
0.761023,0.613638
0.782602,0.616663
0.632276,0.744993
0.653789,0.688293
0.648243,0.723453
0.899219,0.92186
0.719931,0.82063
1,0.90596
0.790032,0.654644
0.780176,0.666486
0.808089,0.586946
0.987216,0.590282
0.622628,0.730734
0.654238,0.719862
0.633524,0.717544
0.618004,0.704143
0.941281,0.872941
0.608076,0.722053
0.634958,0.7168
0.62014,0.719708
0.627664,0.72317
0.783939,0.663544
0.647228,0.737547
0.63816,0.719521
0.65012,0.72241
0.65564,0.717391
0.809853,0.875404
0.968908,0.940286
0.66949,1
0.647985,0.725177
0.637576,0.692648
0.646923,0.70109
0.604224,0.701361
0.752893,0.613965
0.876529,0.90023
0.864311,0.921703
0.631809,0.535042
0.629921,0.545936
0.628561,0.527517
0.634872,0.537441
0.631374,0.52933
0.624871,0.523041
0.58713,0.533809
0.595154,0.560314
0.547814,0.612908
0.348699,0.851248
0.59599,0.806313
0.611176,0.561084
0.63114,0.529535
0.690938,1
0.629682,0.536368
0.632019,0.54
0.627291,0.540644
0.627377,0.53819
0.626929,0.545514
0.619503,0.564163
0.628604,0.507955
0.648328,0.540361
0.641607,0.524498
0.644531,0.533962
0.64004,0.505786
0.637016,0.511195
0.630668,0.51806
0.715177,0.669919
0.631269,0.509446
0.620142,0.525693
0.612973,0.706131
0.697802,0.802439
0.721373,0.776123
0.66391,0.630957
0.630502,0.518882
0.622355,0.523287
0.620728,0.516835
0.909531,0.788811
0.620579,0.513989
0.625868,0.516772
0.63419,0.509851
0.623573,0.507294
0.625871,0.521413
0.63105,0.514014
0.62484,0.522388
0.624784,0.519075
0.630167,0.541158
1,0.523982
0.611112,0.502918
0.635312,0.510359
0.625221,0.522776
0.619776,0.525048
0.62372,0.534131
0.627697,0.540375
0.623977,0.539682
0.627277,0.535198
0.628848,0.533865
0.628447,0.535447
0.626424,0.538137
0.628688,0.532218
0.62797,0.534502
0.62974,0.531108
0.62986,0.531518
0.631761,0.532663
0.629044,0.545141
0.601523,0.474517
0.59036,0.47478
0.59868,0.480411
0.499282,0.877709
0.281746,0.961592
0.374053,0.847653
0.356446,0.781856
0.355126,0.836439
0.609221,0.86129
0.381261,0.772351
0.357516,0.778209
0.590834,1
0.656337,0.82371
